,남녀비율가중
31056,112.99799999999999
31057,112.99799999999999
31058,112.99799999999999
31059,112.99799999999999
31060,112.99799999999999
31061,112.99799999999999
31062,112.99799999999999
31063,112.99799999999999
31064,112.99799999999999
31065,112.99799999999999
31066,112.99799999999999
31067,112.99799999999999
31068,112.99799999999999
31069,112.99799999999999
31070,112.99799999999999
31071,112.99799999999999
31072,112.99799999999999
31073,112.99799999999999
31074,112.99799999999999
31075,112.99799999999999
31076,112.99799999999999
31077,112.99799999999999
31078,112.99799999999999
31079,112.99799999999999
31080,112.99799999999999
31081,112.99799999999999
31082,112.99799999999999
31083,112.99799999999999
31084,112.99799999999999
31085,112.99799999999999
31086,112.99799999999999
31087,112.99799999999999
31088,112.99799999999999
31089,112.99799999999999
31090,112.99799999999999
31091,112.99799999999999
31092,112.99799999999999
31093,112.99799999999999
31094,112.99799999999999
31095,112.99799999999999
31096,112.99799999999999
31097,112.99799999999999
31098,112.99799999999999
31099,112.99799999999999
31100,112.99799999999999
31101,112.99799999999999
31102,112.99799999999999
31103,112.99799999999999
31104,112.99799999999999
31105,112.99799999999999
31106,112.99799999999999
31107,112.99799999999999
31108,112.99799999999999
31109,112.99799999999999
31110,112.99799999999999
31111,112.99799999999999
31112,112.99799999999999
31113,112.99799999999999
31114,112.99799999999999
31115,112.99799999999999
31116,112.99799999999999
31117,112.99799999999999
31118,112.99799999999999
31119,112.99799999999999
31120,112.99799999999999
31121,112.99799999999999
31122,112.99799999999999
31123,112.99799999999999
31124,112.99799999999999
31125,112.99799999999999
31126,112.99799999999999
31127,112.99799999999999
31128,112.99799999999999
31129,112.99799999999999
31130,112.99799999999999
31131,112.99799999999999
31132,112.99799999999999
31133,112.99799999999999
31134,112.99799999999999
31135,112.99799999999999
31136,112.99799999999999
31137,112.99799999999999
31138,112.99799999999999
31139,112.99799999999999
31140,112.99799999999999
31141,112.99799999999999
31142,112.99799999999999
31143,112.99799999999999
31144,112.99799999999999
31145,112.99799999999999
31146,112.99799999999999
31147,112.99799999999999
31148,112.99799999999999
31149,112.99799999999999
31150,112.99799999999999
31151,112.99799999999999
31152,112.99799999999999
31153,112.99799999999999
31154,112.99799999999999
31155,112.99799999999999
31156,112.99799999999999
31157,112.99799999999999
31158,112.99799999999999
31159,112.99799999999999
31160,112.99799999999999
31161,112.99799999999999
31162,112.99799999999999
31163,112.99799999999999
31164,112.99799999999999
31165,112.99799999999999
31166,112.99799999999999
31167,112.99799999999999
31168,112.99799999999999
31169,112.99799999999999
31170,112.99799999999999
31171,112.99799999999999
31172,112.99799999999999
31173,112.99799999999999
31174,112.99799999999999
31175,112.99799999999999
31176,112.99799999999999
31177,112.99799999999999
31178,112.99799999999999
31179,112.99799999999999
31180,112.99799999999999
31181,112.99799999999999
31182,112.99799999999999
31183,112.99799999999999
31184,112.99799999999999
31185,112.99799999999999
31186,112.99799999999999
31187,112.99799999999999
31188,112.99799999999999
31189,112.99799999999999
31190,112.99799999999999
31191,112.99799999999999
31192,112.99799999999999
31193,112.99799999999999
31194,112.99799999999999
31195,112.99799999999999
31196,112.99799999999999
31197,112.99799999999999
31198,112.99799999999999
31199,112.99799999999999
31200,112.99799999999999
31201,112.99799999999999
31202,112.99799999999999
31203,112.99799999999999
31204,112.99799999999999
31205,112.99799999999999
31206,112.99799999999999
31207,112.99799999999999
31208,112.99799999999999
31209,112.99799999999999
31210,112.99799999999999
31211,112.99799999999999
31212,112.99799999999999
31213,112.99799999999999
31214,112.99799999999999
31215,112.99799999999999
31216,112.99799999999999
31217,112.99799999999999
31218,112.99799999999999
31219,112.99799999999999
31220,112.99799999999999
31221,112.99799999999999
31222,112.99799999999999
31223,112.99799999999999
31224,112.99799999999999
31225,112.99799999999999
31226,112.99799999999999
31227,112.99799999999999
31228,112.99799999999999
31229,112.99799999999999
31230,112.99799999999999
31231,112.99799999999999
31232,112.99799999999999
31233,112.99799999999999
31234,112.99799999999999
31235,112.99799999999999
31236,112.99799999999999
31237,112.99799999999999
31238,112.99799999999999
31239,112.99799999999999
31240,112.99799999999999
31241,112.99799999999999
31242,112.99799999999999
31243,112.99799999999999
31244,112.99799999999999
31245,112.99799999999999
31246,112.99799999999999
31247,112.99799999999999
31248,112.99799999999999
31249,112.99799999999999
31250,112.99799999999999
31251,112.99799999999999
31252,112.99799999999999
31253,112.99799999999999
31254,112.99799999999999
31255,112.99799999999999
31256,112.99799999999999
31257,112.99799999999999
31258,112.99799999999999
31259,112.99799999999999
31260,112.99799999999999
31261,112.99799999999999
31262,112.99799999999999
31263,112.99799999999999
31264,112.99799999999999
31265,112.99799999999999
31266,112.99799999999999
31267,112.99799999999999
31268,112.99799999999999
31269,112.99799999999999
31270,112.99799999999999
31271,112.99799999999999
31272,112.99799999999999
31273,112.99799999999999
31274,112.99799999999999
31275,112.99799999999999
31276,112.99799999999999
31277,112.99799999999999
31278,112.99799999999999
31279,112.99799999999999
31280,112.99799999999999
31281,112.99799999999999
31282,112.99799999999999
31283,112.99799999999999
31284,112.99799999999999
31285,112.99799999999999
31286,112.99799999999999
31287,112.99799999999999
31288,112.99799999999999
31289,112.99799999999999
31290,112.99799999999999
31291,112.99799999999999
31292,112.99799999999999
31293,112.99799999999999
31294,112.99799999999999
31295,112.99799999999999
31296,112.99799999999999
31297,112.99799999999999
31298,112.99799999999999
31299,112.99799999999999
31300,112.99799999999999
31301,112.99799999999999
31302,112.99799999999999
31303,112.99799999999999
31304,112.99799999999999
31305,112.99799999999999
31306,112.99799999999999
31307,112.99799999999999
31308,112.99799999999999
31309,112.99799999999999
31310,112.99799999999999
31311,112.99799999999999
31312,112.99799999999999
31313,112.99799999999999
31314,112.99799999999999
31315,112.99799999999999
31316,112.99799999999999
31317,112.99799999999999
31318,112.99799999999999
31319,112.99799999999999
31320,112.99799999999999
31321,112.99799999999999
31322,112.99799999999999
31323,112.99799999999999
31324,112.99799999999999
31325,112.99799999999999
31326,112.99799999999999
31327,112.99799999999999
31328,112.99799999999999
31329,112.99799999999999
31330,112.99799999999999
31331,112.99799999999999
31332,112.99799999999999
31333,112.99799999999999
31334,112.99799999999999
31335,112.99799999999999
31336,112.99799999999999
31337,112.99799999999999
31338,112.99799999999999
31339,112.99799999999999
31340,112.99799999999999
31341,112.99799999999999
31342,112.99799999999999
31343,112.99799999999999
31344,112.99799999999999
31345,112.99799999999999
31346,112.99799999999999
31347,112.99799999999999
31348,112.99799999999999
31349,112.99799999999999
31350,112.99799999999999
31351,112.99799999999999
31352,112.99799999999999
31353,112.99799999999999
31354,112.99799999999999
31355,112.99799999999999
31356,112.99799999999999
31357,112.99799999999999
31358,112.99799999999999
31359,112.99799999999999
31360,112.99799999999999
31361,112.99799999999999
31362,112.99799999999999
31363,112.99799999999999
31364,112.99799999999999
31365,112.99799999999999
31366,112.99799999999999
31367,112.99799999999999
31368,112.99799999999999
31369,112.99799999999999
31370,112.99799999999999
31371,112.99799999999999
31372,112.99799999999999
31373,112.99799999999999
31374,112.99799999999999
31375,112.99799999999999
31376,112.99799999999999
31377,112.99799999999999
31378,112.99799999999999
31379,112.99799999999999
31380,112.99799999999999
31381,112.99799999999999
31382,112.99799999999999
31383,112.99799999999999
31384,112.99799999999999
31385,112.99799999999999
31386,112.99799999999999
31387,112.99799999999999
31388,112.99799999999999
31389,112.99799999999999
31390,112.99799999999999
31391,112.99799999999999
31392,112.99799999999999
31393,112.99799999999999
31394,112.99799999999999
31395,112.99799999999999
31396,112.99799999999999
31397,112.99799999999999
31398,112.99799999999999
31399,112.99799999999999
31400,112.99799999999999
31401,112.99799999999999
31402,112.99799999999999
31403,112.99799999999999
31404,112.99799999999999
31405,112.99799999999999
31406,112.99799999999999
31407,112.99799999999999
31408,112.99799999999999
31409,112.99799999999999
31410,112.99799999999999
31411,112.99799999999999
31412,112.99799999999999
31413,112.99799999999999
31414,112.99799999999999
31415,112.99799999999999
31416,112.99799999999999
31417,112.99799999999999
31418,112.99799999999999
31419,112.99799999999999
31420,112.99799999999999
31421,112.99799999999999
31422,112.99799999999999
31423,112.99799999999999
31424,112.99799999999999
31425,112.99799999999999
31426,112.99799999999999
31427,112.99799999999999
31428,112.99799999999999
31429,112.99799999999999
31430,112.99799999999999
31431,112.99799999999999
31432,112.99799999999999
31433,112.99799999999999
31434,112.99799999999999
31435,112.99799999999999
31436,112.99799999999999
31437,112.99799999999999
31438,112.99799999999999
31439,112.99799999999999
31440,112.99799999999999
31441,112.99799999999999
31442,112.99799999999999
31443,112.99799999999999
31444,112.99799999999999
31445,112.99799999999999
31446,112.99799999999999
31447,112.99799999999999
31448,112.99799999999999
31449,112.99799999999999
31450,112.99799999999999
31451,112.99799999999999
31452,112.99799999999999
31453,112.99799999999999
31454,112.99799999999999
31455,112.99799999999999
31456,112.99799999999999
31457,112.99799999999999
31458,112.99799999999999
31459,112.99799999999999
31460,112.99799999999999
31461,112.99799999999999
31462,112.99799999999999
31463,112.99799999999999
31464,112.99799999999999
31465,112.99799999999999
31466,112.99799999999999
31467,112.99799999999999
31468,112.99799999999999
31469,112.99799999999999
31470,112.99799999999999
31471,112.99799999999999
31472,112.99799999999999
31473,112.99799999999999
31474,112.99799999999999
31475,112.99799999999999
31476,112.99799999999999
31477,112.99799999999999
31478,112.99799999999999
31479,112.99799999999999
31480,112.99799999999999
31481,112.99799999999999
31482,112.99799999999999
31483,112.99799999999999
31484,112.99799999999999
31485,112.99799999999999
31486,112.99799999999999
31487,112.99799999999999
31488,112.99799999999999
31489,112.99799999999999
31490,112.99799999999999
31491,112.99799999999999
31492,112.99799999999999
31493,112.99799999999999
31494,112.99799999999999
31495,112.99799999999999
31496,112.99799999999999
31497,112.99799999999999
31498,112.99799999999999
31499,112.99799999999999
31500,112.99799999999999
31501,112.99799999999999
31502,112.99799999999999
31503,112.99799999999999
31504,112.99799999999999
31505,112.99799999999999
31506,112.99799999999999
31507,112.99799999999999
31508,112.99799999999999
31509,112.99799999999999
31510,112.99799999999999
31511,112.99799999999999
31512,112.99799999999999
31513,112.99799999999999
31514,112.99799999999999
31515,112.99799999999999
31516,112.99799999999999
31517,112.99799999999999
31518,112.99799999999999
31519,112.99799999999999
31520,112.99799999999999
31521,112.99799999999999
31522,112.99799999999999
31523,112.99799999999999
31524,112.99799999999999
31525,112.99799999999999
31526,112.99799999999999
31527,112.99799999999999
31528,112.99799999999999
31529,112.99799999999999
31530,112.99799999999999
31531,112.99799999999999
31532,112.99799999999999
31533,112.99799999999999
31534,112.99799999999999
31535,112.99799999999999
31536,112.99799999999999
31537,112.99799999999999
31538,112.99799999999999
31539,112.99799999999999
31540,112.99799999999999
31541,112.99799999999999
31542,112.99799999999999
31543,112.99799999999999
31544,112.99799999999999
31545,112.99799999999999
31546,112.99799999999999
31547,112.99799999999999
31548,112.99799999999999
31549,112.99799999999999
31550,112.99799999999999
31551,112.99799999999999
31552,112.99799999999999
31553,112.99799999999999
31554,112.99799999999999
31555,112.99799999999999
31556,112.99799999999999
31557,112.99799999999999
31558,112.99799999999999
31559,112.99799999999999
31560,112.99799999999999
31561,112.99799999999999
31562,112.99799999999999
31563,112.99799999999999
31564,112.99799999999999
31565,112.99799999999999
31566,112.99799999999999
31567,112.99799999999999
31568,112.99799999999999
31569,112.99799999999999
31570,112.99799999999999
31571,112.99799999999999
31572,112.99799999999999
31573,112.99799999999999
31574,112.99799999999999
31575,112.99799999999999
31576,112.99799999999999
31577,112.99799999999999
31578,112.99799999999999
31579,112.99799999999999
31580,112.99799999999999
31581,112.99799999999999
31582,112.99799999999999
31583,112.99799999999999
31584,112.99799999999999
31585,112.99799999999999
31586,112.99799999999999
31587,112.99799999999999
31588,112.99799999999999
31589,112.99799999999999
31590,112.99799999999999
31591,112.99799999999999
31592,112.99799999999999
31593,112.99799999999999
31594,112.99799999999999
31595,112.99799999999999
31596,112.99799999999999
31597,112.99799999999999
31598,112.99799999999999
31599,112.99799999999999
31600,112.99799999999999
31601,112.99799999999999
31602,112.99799999999999
31603,112.99799999999999
31604,112.99799999999999
31605,112.99799999999999
31606,112.99799999999999
31607,112.99799999999999
31608,112.99799999999999
31609,112.99799999999999
31610,112.99799999999999
31611,112.99799999999999
31612,112.99799999999999
31613,112.99799999999999
31614,112.99799999999999
31615,112.99799999999999
31616,112.99799999999999
31617,112.99799999999999
31618,112.99799999999999
31619,112.99799999999999
31620,112.99799999999999
31621,112.99799999999999
31622,112.99799999999999
31623,112.99799999999999
31624,112.99799999999999
31625,112.99799999999999
31626,112.99799999999999
31627,112.99799999999999
31628,112.99799999999999
31629,112.99799999999999
31630,112.99799999999999
31631,112.99799999999999
31632,112.99799999999999
31633,112.99799999999999
31634,112.99799999999999
31635,112.99799999999999
31636,112.99799999999999
31637,112.99799999999999
31638,112.99799999999999
31639,112.99799999999999
31640,112.99799999999999
31641,112.99799999999999
31642,112.99799999999999
31643,112.99799999999999
31644,112.99799999999999
31645,112.99799999999999
31646,112.99799999999999
31647,112.99799999999999
31648,112.99799999999999
31649,112.99799999999999
31650,112.99799999999999
31651,112.99799999999999
31652,112.99799999999999
31653,112.99799999999999
31654,112.99799999999999
31655,112.99799999999999
31656,112.99799999999999
31657,112.99799999999999
31658,112.99799999999999
31659,112.99799999999999
31660,112.99799999999999
31661,112.99799999999999
31662,112.99799999999999
31663,112.99799999999999
31664,112.99799999999999
31665,112.99799999999999
31666,112.99799999999999
31667,112.99799999999999
31668,112.99799999999999
31669,112.99799999999999
31670,112.99799999999999
31671,112.99799999999999
31672,112.99799999999999
31673,112.99799999999999
31674,112.99799999999999
31675,112.99799999999999
31676,112.99799999999999
31677,112.99799999999999
31678,112.99799999999999
31679,112.99799999999999
31680,112.99799999999999
31681,112.99799999999999
31682,112.99799999999999
31683,112.99799999999999
31684,112.99799999999999
31685,112.99799999999999
31686,112.99799999999999
31687,112.99799999999999
31688,112.99799999999999
31689,112.99799999999999
31690,112.99799999999999
31691,112.99799999999999
31692,112.99799999999999
31693,112.99799999999999
31694,112.99799999999999
31695,112.99799999999999
31696,112.99799999999999
31697,112.99799999999999
31698,112.99799999999999
31699,112.99799999999999
31700,112.99799999999999
31701,112.99799999999999
31702,112.99799999999999
31703,112.99799999999999
31704,112.99799999999999
31705,112.99799999999999
31706,112.99799999999999
31707,112.99799999999999
31708,112.99799999999999
31709,112.99799999999999
31710,112.99799999999999
31711,112.99799999999999
31712,112.99799999999999
31713,112.99799999999999
31714,112.99799999999999
31715,112.99799999999999
31716,112.99799999999999
31717,112.99799999999999
31718,112.99799999999999
31719,112.99799999999999
31720,112.99799999999999
31721,112.99799999999999
31722,112.99799999999999
31723,112.99799999999999
31724,112.99799999999999
31725,112.99799999999999
31726,112.99799999999999
31727,112.99799999999999
31728,112.99799999999999
31729,112.99799999999999
31730,112.99799999999999
31731,112.99799999999999
31732,112.99799999999999
31733,112.99799999999999
31734,112.99799999999999
31735,112.99799999999999
31736,112.99799999999999
31737,112.99799999999999
31738,112.99799999999999
31739,112.99799999999999
31740,112.99799999999999
31741,112.99799999999999
31742,112.99799999999999
31743,112.99799999999999
31744,112.99799999999999
31745,112.99799999999999
31746,112.99799999999999
31747,112.99799999999999
31748,112.99799999999999
31749,112.99799999999999
31750,112.99799999999999
31751,112.99799999999999
31752,112.99799999999999
31753,112.99799999999999
31754,112.99799999999999
31755,112.99799999999999
31756,112.99799999999999
31757,112.99799999999999
31758,112.99799999999999
31759,112.99799999999999
31760,112.99799999999999
31761,112.99799999999999
31762,112.99799999999999
31763,112.99799999999999
31764,112.99799999999999
31765,112.99799999999999
31766,112.99799999999999
31767,112.99799999999999
31768,112.99799999999999
31769,112.99799999999999
31770,112.99799999999999
31771,112.99799999999999
31772,112.99799999999999
31773,112.99799999999999
31774,112.99799999999999
31775,112.99799999999999
31776,112.99799999999999
31777,112.99799999999999
31778,112.99799999999999
31779,112.99799999999999
31780,112.99799999999999
31781,112.99799999999999
31782,112.99799999999999
31783,112.99799999999999
31784,112.99799999999999
31785,112.99799999999999
31786,112.99799999999999
31787,112.99799999999999
31788,112.99799999999999
31789,112.99799999999999
31790,112.99799999999999
31791,112.99799999999999
31792,112.99799999999999
31793,112.99799999999999
31794,112.99799999999999
31795,112.99799999999999
31796,112.99799999999999
31797,112.99799999999999
31798,112.99799999999999
31799,112.99799999999999
31800,112.99799999999999
31801,112.99799999999999
31802,112.99799999999999
31803,112.99799999999999
31804,112.99799999999999
31805,112.99799999999999
31806,112.99799999999999
31807,112.99799999999999
31808,112.99799999999999
31809,112.99799999999999
31810,112.99799999999999
31811,112.99799999999999
31812,112.99799999999999
31813,112.99799999999999
31814,112.99799999999999
31815,112.99799999999999
31816,112.99799999999999
31817,112.99799999999999
31818,112.99799999999999
31819,112.99799999999999
31820,112.99799999999999
31821,112.99799999999999
31822,112.99799999999999
31823,112.99799999999999
31824,112.99799999999999
31825,112.99799999999999
31826,112.99799999999999
31827,112.99799999999999
31828,112.99799999999999
31829,112.99799999999999
31830,112.99799999999999
31831,112.99799999999999
31832,112.99799999999999
31833,112.99799999999999
31834,112.99799999999999
31835,112.99799999999999
31836,112.99799999999999
31837,112.99799999999999
31838,112.99799999999999
31839,112.99799999999999
31840,112.99799999999999
31841,112.99799999999999
31842,112.99799999999999
31843,112.99799999999999
31844,112.99799999999999
31845,112.99799999999999
31846,112.99799999999999
31847,112.99799999999999
31848,112.99799999999999
31849,112.99799999999999
31850,112.99799999999999
31851,112.99799999999999
31852,112.99799999999999
31853,112.99799999999999
31854,112.99799999999999
31855,112.99799999999999
31856,112.99799999999999
31857,112.99799999999999
31858,112.99799999999999
31859,112.99799999999999
31860,112.99799999999999
31861,112.99799999999999
31862,112.99799999999999
31863,112.99799999999999
31864,112.99799999999999
31865,112.99799999999999
31866,112.99799999999999
31867,112.99799999999999
31868,112.99799999999999
31869,112.99799999999999
31870,112.99799999999999
31871,112.99799999999999
31872,112.99799999999999
31873,112.99799999999999
31874,112.99799999999999
31875,112.99799999999999
31876,112.99799999999999
31877,112.99799999999999
31878,112.99799999999999
31879,112.99799999999999
31880,112.99799999999999
31881,112.99799999999999
31882,112.99799999999999
31883,112.99799999999999
31884,112.99799999999999
31885,112.99799999999999
31886,112.99799999999999
31887,112.99799999999999
31888,112.99799999999999
31889,112.99799999999999
31890,112.99799999999999
31891,112.99799999999999
31892,112.99799999999999
31893,112.99799999999999
31894,112.99799999999999
31895,112.99799999999999
31896,112.99799999999999
31897,112.99799999999999
31898,112.99799999999999
31899,112.99799999999999
31900,112.99799999999999
31901,112.99799999999999
31902,112.99799999999999
31903,112.99799999999999
31904,112.99799999999999
31905,112.99799999999999
31906,112.99799999999999
31907,112.99799999999999
31908,112.99799999999999
31909,112.99799999999999
31910,112.99799999999999
31911,112.99799999999999
31912,112.99799999999999
31913,112.99799999999999
31914,112.99799999999999
31915,112.99799999999999
31916,112.99799999999999
31917,112.99799999999999
31918,112.99799999999999
31919,112.99799999999999
31920,112.99799999999999
31921,112.99799999999999
31922,112.99799999999999
31923,112.99799999999999
31924,112.99799999999999
31925,112.99799999999999
31926,112.99799999999999
31927,112.99799999999999
31928,112.99799999999999
31929,112.99799999999999
31930,112.99799999999999
31931,112.99799999999999
31932,112.99799999999999
31933,112.99799999999999
31934,112.99799999999999
31935,112.99799999999999
31936,112.99799999999999
31937,112.99799999999999
31938,112.99799999999999
31939,112.99799999999999
31940,112.99799999999999
31941,112.99799999999999
31942,112.99799999999999
31943,112.99799999999999
31944,112.99799999999999
31945,112.99799999999999
31946,112.99799999999999
31947,112.99799999999999
31948,112.99799999999999
31949,112.99799999999999
31950,112.99799999999999
31951,112.99799999999999
31952,112.99799999999999
31953,112.99799999999999
31954,112.99799999999999
31955,112.99799999999999
31956,112.99799999999999
31957,112.99799999999999
31958,112.99799999999999
31959,112.99799999999999
31960,112.99799999999999
31961,112.99799999999999
31962,112.99799999999999
31963,112.99799999999999
31964,112.99799999999999
31965,112.99799999999999
31966,112.99799999999999
31967,112.99799999999999
31968,112.99799999999999
31969,112.99799999999999
31970,112.99799999999999
31971,112.99799999999999
31972,112.99799999999999
31973,112.99799999999999
31974,112.99799999999999
31975,112.99799999999999
31976,112.99799999999999
31977,112.99799999999999
31978,112.99799999999999
31979,112.99799999999999
31980,112.99799999999999
31981,112.99799999999999
31982,112.99799999999999
31983,112.99799999999999
31984,112.99799999999999
31985,112.99799999999999
31986,112.99799999999999
31987,112.99799999999999
31988,112.99799999999999
31989,112.99799999999999
31990,112.99799999999999
31991,112.99799999999999
31992,112.99799999999999
31993,112.99799999999999
31994,112.99799999999999
31995,112.99799999999999
31996,112.99799999999999
31997,112.99799999999999
31998,112.99799999999999
31999,112.99799999999999
32000,112.99799999999999
32001,112.99799999999999
32002,112.99799999999999
32003,112.99799999999999
32004,112.99799999999999
32005,112.99799999999999
32006,112.99799999999999
32007,112.99799999999999
32008,112.99799999999999
32009,112.99799999999999
32010,112.99799999999999
32011,112.99799999999999
32012,112.99799999999999
32013,112.99799999999999
32014,112.99799999999999
32015,112.99799999999999
32016,112.99799999999999
32017,112.99799999999999
32018,112.99799999999999
32019,112.99799999999999
32020,112.99799999999999
32021,112.99799999999999
32022,112.99799999999999
32023,112.99799999999999
32024,112.99799999999999
32025,112.99799999999999
32026,112.99799999999999
32027,112.99799999999999
32028,112.99799999999999
32029,112.99799999999999
32030,112.99799999999999
32031,112.99799999999999
32032,112.99799999999999
32033,112.99799999999999
32034,112.99799999999999
32035,112.99799999999999
32036,112.99799999999999
32037,112.99799999999999
32038,112.99799999999999
32039,112.99799999999999
32040,112.99799999999999
32041,112.99799999999999
32042,112.99799999999999
32043,112.99799999999999
32044,112.99799999999999
32045,112.99799999999999
32046,112.99799999999999
32047,112.99799999999999
32048,112.99799999999999
32049,112.99799999999999
32050,112.99799999999999
32051,112.99799999999999
32052,112.99799999999999
32053,112.99799999999999
32054,112.99799999999999
32055,112.99799999999999
32056,112.99799999999999
32057,112.99799999999999
32058,112.99799999999999
32059,112.99799999999999
32060,112.99799999999999
32061,112.99799999999999
32062,112.99799999999999
32063,112.99799999999999
32064,112.99799999999999
32065,112.99799999999999
32066,112.99799999999999
32067,112.99799999999999
32068,112.99799999999999
32069,112.99799999999999
32070,112.99799999999999
32071,112.99799999999999
32072,112.99799999999999
32073,112.99799999999999
32074,112.99799999999999
32075,112.99799999999999
32076,112.99799999999999
32077,112.99799999999999
32078,112.99799999999999
32079,112.99799999999999
32080,112.99799999999999
32081,112.99799999999999
32082,112.99799999999999
32083,112.99799999999999
32084,112.99799999999999
32085,112.99799999999999
32086,112.99799999999999
32087,112.99799999999999
32088,112.99799999999999
32089,112.99799999999999
32090,112.99799999999999
32091,112.99799999999999
32092,112.99799999999999
32093,112.99799999999999
32094,112.99799999999999
32095,112.99799999999999
32096,112.99799999999999
32097,112.99799999999999
32098,112.99799999999999
32099,112.99799999999999
32100,112.99799999999999
32101,112.99799999999999
32102,112.99799999999999
32103,112.99799999999999
32104,112.99799999999999
32105,112.99799999999999
32106,112.99799999999999
32107,112.99799999999999
32108,112.99799999999999
32109,112.99799999999999
32110,112.99799999999999
32111,112.99799999999999
32112,112.99799999999999
32113,112.99799999999999
32114,112.99799999999999
32115,112.99799999999999
32116,112.99799999999999
32117,112.99799999999999
32118,112.99799999999999
32119,112.99799999999999
32120,112.99799999999999
32121,112.99799999999999
32122,112.99799999999999
32123,112.99799999999999
32124,112.99799999999999
32125,112.99799999999999
32126,112.99799999999999
32127,112.99799999999999
32128,112.99799999999999
32129,112.99799999999999
32130,112.99799999999999
32131,112.99799999999999
32132,112.99799999999999
32133,112.99799999999999
32134,112.99799999999999
32135,112.99799999999999
32136,112.99799999999999
32137,112.99799999999999
32138,112.99799999999999
32139,112.99799999999999
32140,112.99799999999999
32141,112.99799999999999
32142,112.99799999999999
32143,112.99799999999999
32144,112.99799999999999
32145,112.99799999999999
32146,112.99799999999999
32147,112.99799999999999
32148,112.99799999999999
32149,112.99799999999999
32150,112.99799999999999
32151,112.99799999999999
32152,112.99799999999999
32153,112.99799999999999
32154,112.99799999999999
32155,112.99799999999999
32156,112.99799999999999
32157,112.99799999999999
32158,112.99799999999999
32159,112.99799999999999
32160,112.99799999999999
32161,112.99799999999999
32162,112.99799999999999
32163,112.99799999999999
32164,112.99799999999999
32165,112.99799999999999
32166,112.99799999999999
32167,112.99799999999999
32168,112.99799999999999
32169,112.99799999999999
32170,112.99799999999999
32171,112.99799999999999
32172,112.99799999999999
32173,112.99799999999999
32174,112.99799999999999
32175,112.99799999999999
32176,112.99799999999999
32177,112.99799999999999
32178,112.99799999999999
32179,112.99799999999999
32180,112.99799999999999
32181,112.99799999999999
32182,112.99799999999999
32183,112.99799999999999
32184,112.99799999999999
32185,112.99799999999999
32186,112.99799999999999
32187,112.99799999999999
32188,112.99799999999999
32189,112.99799999999999
32190,112.99799999999999
32191,112.99799999999999
32192,112.99799999999999
32193,112.99799999999999
32194,112.99799999999999
32195,112.99799999999999
32196,112.99799999999999
32197,112.99799999999999
32198,112.99799999999999
32199,112.99799999999999
32200,112.99799999999999
32201,112.99799999999999
32202,112.99799999999999
32203,112.99799999999999
32204,112.99799999999999
32205,112.99799999999999
32206,112.99799999999999
32207,112.99799999999999
32208,112.99799999999999
32209,112.99799999999999
32210,112.99799999999999
32211,112.99799999999999
32212,112.99799999999999
32213,112.99799999999999
32214,112.99799999999999
32215,112.99799999999999
32216,112.99799999999999
32217,112.99799999999999
32218,112.99799999999999
32219,112.99799999999999
32220,112.99799999999999
32221,112.99799999999999
32222,112.99799999999999
32223,112.99799999999999
32224,112.99799999999999
32225,112.99799999999999
32226,112.99799999999999
32227,112.99799999999999
32228,112.99799999999999
32229,112.99799999999999
32230,112.99799999999999
32231,112.99799999999999
32232,112.99799999999999
32233,112.99799999999999
32234,112.99799999999999
32235,112.99799999999999
32236,112.99799999999999
32237,112.99799999999999
32238,112.99799999999999
32239,112.99799999999999
32240,112.99799999999999
32241,112.99799999999999
32242,112.99799999999999
32243,112.99799999999999
32244,112.99799999999999
32245,112.99799999999999
32246,112.99799999999999
32247,112.99799999999999
32248,112.99799999999999
32249,112.99799999999999
32250,112.99799999999999
32251,112.99799999999999
32252,112.99799999999999
32253,112.99799999999999
32254,112.99799999999999
32255,112.99799999999999
32256,112.99799999999999
32257,112.99799999999999
32258,112.99799999999999
32259,112.99799999999999
32260,112.99799999999999
32261,112.99799999999999
32262,112.99799999999999
32263,112.99799999999999
32264,112.99799999999999
32265,112.99799999999999
32266,112.99799999999999
32267,112.99799999999999
32268,112.99799999999999
32269,112.99799999999999
32270,112.99799999999999
32271,112.99799999999999
32272,112.99799999999999
32273,112.99799999999999
32274,112.99799999999999
32275,112.99799999999999
32276,112.99799999999999
32277,112.99799999999999
32278,112.99799999999999
32279,112.99799999999999
32280,112.99799999999999
32281,112.99799999999999
32282,112.99799999999999
32283,112.99799999999999
32284,112.99799999999999
32285,112.99799999999999
32286,112.99799999999999
32287,112.99799999999999
32288,112.99799999999999
32289,112.99799999999999
32290,112.99799999999999
32291,112.99799999999999
32292,112.99799999999999
32293,112.99799999999999
32294,112.99799999999999
32295,112.99799999999999
32296,112.99799999999999
32297,112.99799999999999
32298,112.99799999999999
32299,112.99799999999999
32300,112.99799999999999
32301,112.99799999999999
32302,112.99799999999999
32303,112.99799999999999
32304,112.99799999999999
32305,112.99799999999999
32306,112.99799999999999
32307,112.99799999999999
32308,112.99799999999999
32309,112.99799999999999
32310,112.99799999999999
32311,112.99799999999999
32312,112.99799999999999
32313,112.99799999999999
32314,112.99799999999999
32315,112.99799999999999
32316,112.99799999999999
32317,112.99799999999999
32318,112.99799999999999
32319,112.99799999999999
32320,112.99799999999999
32321,112.99799999999999
32322,112.99799999999999
32323,112.99799999999999
32324,112.99799999999999
32325,112.99799999999999
32326,112.99799999999999
