,등락률(%)
19767,1.34
19768,1.34
19769,1.34
19770,1.34
19771,1.34
19772,1.34
19773,1.34
19774,1.34
19775,1.34
19776,1.34
19777,1.34
19778,1.34
19779,1.34
19780,1.34
19781,1.34
19782,1.34
19783,1.34
19784,1.34
19785,1.34
19786,1.34
19787,1.34
19788,1.34
19789,1.34
19790,1.34
19791,1.34
19792,1.34
19793,1.34
19794,1.34
19795,1.34
19796,1.34
19797,1.34
19798,1.34
19799,1.34
19800,1.34
19801,1.34
19802,1.34
19803,1.34
19804,1.34
19805,1.34
19806,1.34
19807,1.34
19808,1.34
19809,1.34
19810,1.34
19811,1.34
19812,1.34
19813,1.34
19814,1.34
19815,1.34
19816,1.34
19817,1.34
19818,1.34
19819,1.34
19820,1.34
19821,1.34
19822,1.34
19823,1.34
19824,1.34
19825,1.34
19826,1.34
19827,1.34
19828,1.34
19829,1.34
19830,1.34
19831,1.34
19832,1.34
19833,1.34
19834,1.34
19835,1.34
19836,1.34
19837,1.34
19838,1.34
19839,1.34
19840,1.34
19841,1.34
19842,1.34
19843,1.34
19844,1.34
19845,1.34
19846,1.34
19847,1.34
19848,1.34
19849,1.34
19850,1.34
19851,1.34
19852,1.34
19853,1.34
19854,1.34
19855,1.34
19856,1.34
19857,1.34
19858,1.34
19859,1.34
19860,1.34
19861,1.34
19862,1.34
19863,1.34
19864,1.34
19865,1.34
19866,1.34
19867,1.34
19868,1.34
19869,1.34
19870,1.34
19871,1.34
19872,1.34
19873,1.34
19874,1.34
19875,1.34
19876,1.34
19877,1.34
19878,1.34
19879,1.34
19880,1.34
19881,1.34
19882,1.34
19883,1.34
19884,1.34
19885,1.34
19886,1.34
19887,1.34
19888,1.34
19889,1.34
19890,1.34
19891,1.34
19892,1.34
19893,1.34
19894,1.34
19895,1.34
19896,1.34
19897,1.34
19898,1.34
19899,1.34
19900,1.34
19901,1.34
19902,1.34
19903,1.34
19904,1.34
19905,1.34
19906,1.34
19907,1.34
19908,1.34
19909,1.34
19910,1.34
19911,1.34
19912,1.34
19913,1.34
19914,1.34
19915,1.34
19916,1.34
19917,1.34
19918,1.34
19919,1.34
19920,1.34
19921,1.34
19922,1.34
19923,1.34
19924,1.34
19925,1.34
19926,1.34
19927,1.34
19928,1.34
19929,1.34
19930,1.34
19931,1.34
19932,1.34
19933,1.34
19934,1.34
19935,1.34
19936,1.34
19937,1.34
19938,1.34
19939,1.34
19940,1.34
19941,1.34
19942,1.34
19943,1.34
19944,1.34
19945,1.34
19946,1.34
19947,1.34
19948,0.11
19949,0.11
19950,0.11
19951,0.11
19952,0.11
19953,0.11
19954,0.11
19955,0.11
19956,0.11
19957,0.11
19958,0.11
19959,0.11
19960,0.11
19961,0.11
19962,0.11
19963,0.11
19964,0.11
19965,0.11
19966,0.11
19967,0.11
19968,0.11
19969,0.11
19970,0.11
19971,0.11
19972,0.11
19973,0.11
19974,0.11
19975,0.11
19976,0.11
19977,0.11
19978,0.11
19979,0.11
19980,0.11
19981,0.11
19982,0.11
19983,0.11
19984,0.11
19985,0.11
19986,0.11
19987,0.11
19988,0.11
19989,0.11
19990,0.11
19991,0.11
19992,0.11
19993,0.11
19994,0.11
19995,0.11
19996,0.11
19997,0.11
19998,0.11
19999,0.11
20000,0.11
20001,0.11
20002,0.11
20003,0.11
20004,0.11
20005,0.11
20006,0.11
20007,0.11
20008,0.11
20009,0.11
20010,0.11
20011,0.11
20012,0.11
20013,0.11
20014,0.11
20015,0.11
20016,0.11
20017,0.11
20018,0.11
20019,0.11
20020,0.11
20021,0.11
20022,0.11
20023,0.11
20024,0.11
20025,0.11
20026,0.11
20027,0.11
20028,0.11
20029,0.11
20030,0.11
20031,0.11
20032,0.11
20033,0.11
20034,0.11
20035,0.11
20036,0.11
20037,0.11
20038,0.11
20039,0.11
20040,0.11
20041,0.11
20042,0.11
20043,0.11
20044,0.11
20045,0.11
20046,0.11
20047,0.11
20048,0.11
20049,0.11
20050,0.11
20051,0.11
20052,0.11
20053,0.11
20054,-0.91
20055,-0.91
20056,-0.91
20057,-0.91
20058,-0.91
20059,-0.91
20060,-0.91
20061,-0.91
20062,-0.91
20063,-0.91
20064,-0.91
20065,-0.91
20066,-0.91
20067,-0.91
20068,-0.91
20069,-0.91
20070,-0.91
20071,-0.91
20072,-0.91
20073,-0.91
20074,-0.91
20075,-0.91
20076,-0.91
20077,-0.91
20078,-0.91
20079,-0.91
20080,-0.91
20081,-0.91
20082,-0.91
20083,-0.91
20084,-0.91
20085,-0.91
20086,-0.91
20087,-0.91
20088,-0.91
20089,-0.91
20090,-0.91
20091,-0.91
20092,-0.91
20093,-0.91
20094,-0.91
20095,-0.91
20096,-0.91
20097,-0.91
20098,-0.91
20099,-0.91
20100,-0.91
20101,-0.91
20102,-0.91
20103,-0.91
20104,-0.91
20105,-0.91
20106,-0.91
20107,-0.91
20108,-0.91
20109,-0.91
20110,-0.91
20111,-0.91
20112,-0.91
20113,-0.91
20114,-0.91
20115,-0.91
20116,-0.91
20117,-0.91
20118,-0.91
20119,-0.91
20120,-0.91
20121,-0.91
20122,-0.91
20123,-0.91
20124,-0.91
20125,-0.91
20126,-0.91
20127,-0.91
20128,-0.91
20129,-0.91
20130,-0.91
20131,-0.91
20132,-0.91
20133,-0.91
20134,-0.91
20135,-0.91
20136,-0.91
20137,-0.91
20138,-0.91
20139,-0.91
20140,-0.91
20141,-0.91
20142,-0.91
20143,-0.91
20144,-0.91
20145,-0.91
20146,-0.91
20147,-0.91
20148,-0.91
20149,-0.91
20150,-0.91
20151,-0.91
20152,-0.91
20153,-0.91
20154,-0.91
20155,-0.91
20156,-0.91
20157,-0.91
20158,-0.91
20159,-1.32
20160,-1.32
20161,-1.32
20162,-1.32
20163,-1.32
20164,-1.32
20165,-1.32
20166,-1.32
20167,-1.32
20168,-1.32
20169,-1.32
20170,-1.32
20171,-1.32
20172,-1.32
20173,-1.32
20174,-1.32
20175,-1.32
20176,-1.32
20177,-1.32
20178,-1.32
20179,-1.32
20180,-1.32
20181,-1.32
20182,-1.32
20183,-1.32
20184,-1.32
20185,-1.32
20186,-1.32
20187,-1.32
20188,-1.32
20189,-1.32
20190,-1.32
20191,-1.32
20192,-1.32
20193,-1.32
20194,-1.32
20195,-1.32
20196,-1.32
20197,-1.32
20198,-1.32
20199,-1.32
20200,-1.32
20201,-1.32
20202,-1.32
20203,-1.32
20204,-1.32
20205,-1.32
20206,-1.32
20207,-1.32
20208,-1.32
20209,-1.32
20210,-1.32
20211,-1.32
20212,-1.32
20213,-1.32
20214,-1.32
20215,-1.32
20216,-1.32
20217,-1.32
20218,-1.32
20219,-1.32
20220,-1.32
20221,-1.32
20222,-1.32
20223,-1.32
20224,-1.32
20225,-1.32
20226,-1.32
20227,-1.32
20228,-1.32
20229,-1.32
20230,-1.32
20231,-1.32
20232,-1.32
20233,-1.32
20234,-1.32
20235,-1.32
20236,-1.32
20237,-1.32
20238,-1.32
20239,-1.32
20240,-1.32
20241,-1.32
20242,-1.32
20243,-1.32
20244,-1.32
20245,-1.32
20246,-1.32
20247,-1.32
20248,-1.32
20249,-1.32
20250,-1.32
20251,-1.32
20252,-1.32
20253,-1.32
20254,-1.32
20255,-1.32
20256,-1.32
20257,-1.32
20258,-1.32
20259,-1.32
20260,-1.32
20261,-1.32
20262,-1.32
20263,-1.32
20264,-1.13
20265,-1.13
20266,-1.13
20267,-1.13
20268,-1.13
20269,-1.13
20270,-1.13
20271,-1.13
20272,-1.13
20273,-1.13
20274,-1.13
20275,-1.13
20276,-1.13
20277,-1.13
20278,-1.13
20279,-1.13
20280,-1.13
20281,-1.13
20282,-1.13
20283,-1.13
20284,-1.13
20285,-1.13
20286,-1.13
20287,-1.13
20288,-1.13
20289,-1.13
20290,-1.13
20291,-1.13
20292,-1.13
20293,-1.13
20294,-1.13
20295,-1.13
20296,-1.13
20297,-1.13
20298,-1.13
20299,-1.13
20300,-1.13
20301,-1.13
20302,-1.13
20303,-1.13
20304,-1.13
20305,-1.13
20306,-1.13
20307,-1.13
20308,-1.13
20309,-1.13
20310,-1.13
20311,-1.13
20312,-1.13
20313,-1.13
20314,-1.13
20315,-1.13
20316,-1.13
20317,-1.13
20318,-1.13
20319,-1.13
20320,-1.13
20321,-1.13
20322,-1.13
20323,-1.13
20324,-1.13
20325,-1.13
20326,-1.13
20327,-1.13
20328,-1.13
20329,-1.13
20330,-1.13
20331,-1.13
20332,-1.13
20333,-1.13
20334,-1.13
20335,-1.13
20336,-1.13
20337,-1.13
20338,-1.13
20339,-1.13
20340,-1.13
20341,-1.13
20342,-1.13
20343,-1.13
20344,-1.13
20345,-1.13
20346,-1.13
20347,-1.13
20348,-1.13
20349,-1.13
20350,-1.13
20351,-1.13
20352,-1.13
20353,-1.13
20354,-1.13
20355,-1.13
20356,-1.13
20357,-1.13
20358,-1.13
20359,-1.13
20360,-1.13
20361,-1.2
20362,-1.2
20363,-1.2
20364,-1.2
20365,-1.2
20366,-1.2
20367,-1.2
20368,-1.2
20369,-1.2
20370,-1.2
20371,-1.2
20372,-1.2
20373,-1.2
20374,-1.2
20375,-1.2
20376,-1.2
20377,-1.2
20378,-1.2
20379,-1.2
20380,-1.2
20381,-1.2
20382,-1.2
20383,-1.2
20384,-1.2
20385,-1.2
20386,-1.2
20387,-1.2
20388,-1.2
20389,-1.2
20390,-1.2
20391,-1.2
20392,-1.2
20393,-1.2
20394,-1.2
20395,-1.2
20396,-1.2
20397,-1.2
20398,-1.2
20399,-1.2
20400,-1.2
20401,-1.2
20402,-1.2
20403,-1.2
20404,-1.2
20405,-1.2
20406,-1.2
20407,-1.2
20408,-1.2
20409,-1.2
20410,-1.2
20411,-1.2
20412,-1.2
20413,-1.2
20414,-1.2
20415,-1.2
20416,-1.2
20417,-1.2
20418,-1.2
20419,-1.2
20420,-1.2
20421,-1.2
20422,-1.2
20423,-1.2
20424,-1.2
20425,-1.2
20426,-1.2
20427,-1.2
20428,-1.2
20429,-1.2
20430,-1.2
20431,-1.2
20432,-1.2
20433,-1.2
20434,-1.2
20435,-1.2
20436,-1.2
20437,-1.2
20438,-1.2
20439,-1.2
20440,-1.2
20441,-1.2
20442,-1.2
20443,-1.2
20444,-1.2
20445,-1.2
20446,-1.2
20447,-1.2
20448,-1.2
20449,-1.2
20450,-1.2
20451,-1.2
20452,-1.2
20453,-1.2
20454,-1.2
20455,-1.2
20456,-1.2
20457,-1.2
20458,-1.2
20459,-1.2
20460,-1.2
20461,-1.2
20462,-1.2
20463,-1.2
20464,-1.2
20465,-1.2
20466,-1.2
20467,-1.2
20468,-1.2
20469,-1.2
20470,-1.2
20471,-1.2
20472,-1.2
20473,-1.2
20474,-1.2
20475,-1.2
20476,-1.2
20477,-1.2
20478,-1.2
20479,-1.2
20480,-1.2
20481,-1.2
20482,-1.2
20483,-1.2
20484,-1.2
20485,-1.2
20486,-1.2
20487,-1.2
20488,-1.2
20489,-1.2
20490,-1.2
20491,-1.2
20492,-1.2
20493,-1.2
20494,-1.2
20495,-1.2
20496,-1.2
20497,-1.2
20498,-1.2
20499,-1.2
20500,-1.2
20501,-1.2
20502,-1.2
20503,-1.2
20504,-1.2
20505,-1.2
20506,-1.2
20507,-1.2
20508,-1.2
20509,-1.2
20510,-1.2
20511,-1.2
20512,-1.2
20513,-1.2
20514,-1.2
20515,-1.2
20516,-1.2
20517,-1.2
20518,-1.2
20519,-1.2
20520,-1.2
20521,-1.2
20522,-1.2
20523,-1.2
20524,-1.2
20525,-1.2
20526,-1.2
20527,-1.2
20528,-1.2
20529,-1.2
20530,-1.2
20531,-1.2
20532,-1.2
20533,-1.2
20534,-1.2
20535,-1.2
20536,-1.2
20537,-1.2
20538,-1.2
20539,-1.2
20540,-1.2
20541,-1.2
20542,-1.2
20543,-1.2
20544,-1.2
20545,-1.2
20546,-1.2
20547,-1.2
20548,-1.2
20549,-1.2
20550,-1.2
20551,-1.2
20552,-1.2
20553,-1.2
20554,-1.2
20555,-1.2
20556,-1.2
20557,-1.2
20558,-1.2
20559,-1.2
20560,-1.2
20561,-1.2
20562,-1.2
20563,-1.2
20564,-1.2
20565,-1.2
20566,-1.2
20567,-1.2
20568,-1.2
20569,-1.2
20570,-1.2
20571,-1.2
20572,-1.2
20573,-1.2
20574,-1.2
20575,-1.2
20576,-1.2
20577,-1.2
20578,-1.2
20579,-1.2
20580,-1.2
20581,-1.2
20582,-1.2
20583,-1.2
20584,-1.2
20585,-1.2
20586,-1.2
20587,-1.2
20588,-1.2
20589,-1.2
20590,-1.2
20591,-1.2
20592,-1.2
20593,-1.2
20594,-1.2
20595,-1.2
20596,-1.2
20597,-1.2
20598,-1.2
20599,-1.2
20600,-1.2
20601,-1.2
20602,-1.2
20603,-1.2
20604,-1.2
20605,-1.2
20606,-1.2
20607,-1.2
20608,-1.2
20609,-1.2
20610,-1.2
20611,-1.2
20612,-1.2
20613,-1.2
20614,-1.2
20615,-1.2
20616,-1.2
20617,-1.2
20618,-1.2
20619,-1.2
20620,-1.2
20621,-1.2
20622,-1.2
20623,-1.2
20624,-1.2
20625,-1.2
20626,-1.2
20627,-1.2
20628,-1.2
20629,-1.2
20630,-1.2
20631,-1.2
20632,-1.2
20633,-1.2
20634,-1.2
20635,-1.2
20636,-1.2
20637,-1.2
20638,-1.2
20639,-1.2
20640,-1.2
20641,-1.2
20642,-1.2
20643,-1.2
20644,-1.2
20645,-1.2
20646,-4.0
20647,-4.0
20648,-4.0
20649,-4.0
20650,-4.0
20651,-4.0
20652,-4.0
20653,-4.0
20654,-4.0
20655,-4.0
20656,-4.0
20657,-4.0
20658,-4.0
20659,-4.0
20660,-4.0
20661,-4.0
20662,-4.0
20663,-4.0
20664,-4.0
20665,-4.0
20666,-4.0
20667,-4.0
20668,-4.0
20669,-4.0
20670,-4.0
20671,-4.0
20672,-4.0
20673,-4.0
20674,-4.0
20675,-4.0
20676,-4.0
20677,-4.0
20678,-4.0
20679,-4.0
20680,-4.0
20681,-4.0
20682,-4.0
20683,-4.0
20684,-4.0
20685,-4.0
20686,-4.0
20687,-4.0
20688,-4.0
20689,-4.0
20690,-4.0
20691,-4.0
20692,-4.0
20693,-4.0
20694,-4.0
20695,-4.0
20696,-4.0
20697,-4.0
20698,-4.0
20699,-4.0
20700,-4.0
20701,-4.0
20702,-4.0
20703,-4.0
20704,-4.0
20705,-4.0
20706,-4.0
20707,-4.0
20708,-4.0
20709,-4.0
20710,-4.0
20711,-4.0
20712,-4.0
20713,-4.0
20714,-4.0
20715,-4.0
20716,-4.0
20717,-4.0
20718,-4.0
20719,-4.0
20720,-4.0
20721,-4.0
20722,-4.0
20723,-4.0
20724,1.11
20725,1.11
20726,1.11
20727,1.11
20728,1.11
20729,1.11
20730,1.11
20731,1.11
20732,1.11
20733,1.11
20734,1.11
20735,1.11
20736,1.11
20737,1.11
20738,1.11
20739,1.11
20740,1.11
20741,1.11
20742,1.11
20743,1.11
20744,1.11
20745,1.11
20746,1.11
20747,1.11
20748,1.11
20749,1.11
20750,1.11
20751,1.11
20752,1.11
20753,1.11
20754,1.11
20755,1.11
20756,1.11
20757,1.11
20758,1.11
20759,1.11
20760,1.11
20761,1.11
20762,1.11
20763,1.11
20764,1.11
20765,1.11
20766,1.11
20767,1.11
20768,1.11
20769,1.11
20770,1.11
20771,1.11
20772,1.11
20773,1.11
20774,1.11
20775,1.11
20776,1.11
20777,1.11
20778,1.11
20779,1.11
20780,1.11
20781,1.11
20782,1.11
20783,1.11
20784,1.11
20785,1.11
20786,1.11
20787,1.11
20788,1.11
20789,1.11
20790,1.11
20791,1.11
20792,1.11
20793,1.11
20794,1.11
20795,1.11
20796,1.11
20797,1.11
20798,1.11
20799,1.11
20800,1.11
20801,1.11
20802,1.11
20803,1.11
20804,1.11
20805,1.11
20806,1.11
20807,1.11
20808,1.11
20809,1.11
20810,1.11
20811,1.11
20812,1.11
20813,1.11
20814,1.11
20815,1.11
20816,1.11
20817,1.11
20818,1.11
20819,1.11
20820,1.11
20821,1.11
20822,1.11
20823,1.11
20824,1.11
20825,1.11
20826,1.11
20827,1.11
20828,1.11
20829,0.73
20830,0.73
20831,0.73
20832,0.73
20833,0.73
20834,0.73
20835,0.73
20836,0.73
20837,0.73
20838,0.73
20839,0.73
20840,0.73
20841,0.73
20842,0.73
20843,0.73
20844,0.73
20845,0.73
20846,0.73
20847,0.73
20848,0.73
20849,0.73
20850,0.73
20851,0.73
20852,0.73
20853,0.73
20854,0.73
20855,0.73
20856,0.73
20857,0.73
20858,0.73
20859,0.73
20860,0.73
20861,0.73
20862,0.73
20863,0.73
20864,0.73
20865,0.73
20866,0.73
20867,0.73
20868,0.73
20869,0.73
20870,0.73
20871,0.73
20872,0.73
20873,0.73
20874,0.73
20875,0.73
20876,0.73
20877,0.73
20878,0.73
20879,0.73
20880,0.73
20881,0.73
20882,0.73
20883,0.73
20884,0.73
20885,0.73
20886,0.73
20887,0.73
20888,0.73
20889,0.73
20890,0.73
20891,0.73
20892,0.73
20893,0.73
20894,0.73
20895,0.73
20896,0.73
20897,0.73
20898,0.73
20899,0.73
20900,0.73
20901,0.73
20902,0.73
20903,0.73
20904,0.73
20905,0.73
20906,0.73
20907,0.73
20908,0.73
20909,0.73
20910,0.73
20911,0.73
20912,-1.26
20913,-1.26
20914,-1.26
20915,-1.26
20916,-1.26
20917,-1.26
20918,-1.26
20919,-1.26
20920,-1.26
20921,-1.26
20922,-1.26
20923,-1.26
20924,-1.26
20925,-1.26
20926,-1.26
20927,-1.26
20928,-1.26
20929,-1.26
20930,-1.26
20931,-1.26
20932,-1.26
20933,-1.26
20934,-1.26
20935,-1.26
20936,-1.26
20937,-1.26
20938,-1.26
20939,-1.26
20940,-1.26
20941,-1.26
20942,-1.26
20943,-1.26
20944,-1.26
20945,-1.26
20946,-1.26
20947,-1.26
20948,-1.26
20949,-1.26
20950,-1.26
20951,-1.26
20952,-1.26
20953,-1.26
20954,-1.26
20955,-1.26
20956,-1.26
20957,-1.26
20958,-1.26
20959,-1.26
20960,-1.26
20961,-1.26
20962,-1.26
20963,-1.26
20964,-1.26
20965,-1.26
20966,-1.26
20967,-1.26
20968,-1.26
20969,-1.26
20970,-1.26
20971,-1.26
20972,-1.26
20973,-1.26
20974,-1.26
20975,-1.26
20976,-1.26
20977,-1.26
20978,-1.26
20979,-1.26
20980,-1.26
20981,-1.26
20982,-1.26
20983,-1.26
20984,-1.26
20985,-1.26
20986,-1.26
20987,-1.26
20988,-1.26
20989,-1.26
20990,-1.26
20991,-1.26
20992,-1.26
20993,-1.26
20994,-1.26
20995,-1.26
20996,-1.26
20997,-1.26
20998,-1.26
20999,-1.26
21000,-1.26
21001,-1.26
21002,-1.26
21003,-1.26
21004,-1.26
21005,-1.26
21006,-1.26
21007,-1.26
21008,-1.26
21009,-1.26
21010,-1.26
21011,-1.26
21012,-1.26
21013,-1.26
21014,-1.05
21015,-1.05
21016,-1.05
21017,-1.05
21018,-1.05
21019,-1.05
21020,-1.05
21021,-1.05
21022,-1.05
21023,-1.05
21024,-1.05
21025,-1.05
21026,-1.05
21027,-1.05
21028,-1.05
21029,-1.05
21030,-1.05
21031,-1.05
21032,-1.05
21033,-1.05
21034,-1.05
21035,-1.05
21036,-1.05
21037,-1.05
21038,-1.05
21039,-1.05
21040,-1.05
21041,-1.05
21042,-1.05
21043,-1.05
21044,-1.05
21045,-1.05
21046,-1.05
21047,-1.05
21048,-1.05
21049,-1.05
21050,-1.05
21051,-1.05
21052,-1.05
21053,-1.05
21054,-1.05
21055,-1.05
21056,-1.05
21057,-1.05
21058,-1.05
21059,-1.05
21060,-1.05
21061,-1.05
21062,-1.05
21063,-1.05
21064,-1.05
21065,-1.05
21066,-1.05
21067,-1.05
21068,-1.05
21069,-1.05
21070,-1.05
21071,-1.05
21072,-1.05
21073,-1.05
21074,-1.05
21075,-1.05
21076,-1.05
21077,-1.05
21078,-1.05
21079,-1.05
21080,-1.05
21081,-1.05
21082,-1.05
21083,-1.05
21084,-1.05
21085,-1.05
21086,-1.05
21087,-1.05
21088,-1.05
21089,-1.05
21090,-1.05
21091,-1.05
21092,-1.05
21093,-1.05
21094,-1.05
21095,-1.05
21096,-1.05
21097,-1.05
21098,-1.05
21099,-1.05
21100,-1.05
21101,-1.05
21102,-1.05
21103,-1.05
21104,-1.05
21105,-1.05
21106,-1.05
21107,-1.05
21108,-1.05
21109,-1.05
21110,-1.05
21111,-1.05
21112,-1.05
21113,-1.05
21114,-1.05
21115,-1.05
21116,-1.05
21117,-1.05
21118,-1.05
21119,-1.05
21120,-1.05
21121,-1.05
21122,-1.05
21123,-1.05
21124,-1.05
21125,-1.05
21126,-1.05
21127,-1.05
21128,-1.05
21129,-1.05
21130,-1.05
21131,-1.05
21132,-1.05
21133,-1.05
21134,-1.05
21135,-1.05
21136,-1.05
21137,-1.05
21138,-1.05
21139,-1.05
21140,-1.05
21141,-1.05
21142,-1.05
21143,-1.05
21144,-1.05
21145,-1.05
21146,-1.05
21147,-1.05
21148,-1.05
21149,-1.05
21150,-1.05
21151,-1.05
21152,-1.05
21153,-1.05
21154,-1.05
21155,-1.05
21156,-1.05
21157,-1.05
21158,-1.05
21159,-1.05
21160,-1.05
21161,-1.05
21162,-1.05
21163,-1.05
21164,-1.05
21165,-1.05
21166,-1.05
21167,-1.05
21168,-1.05
21169,-1.05
21170,-1.05
21171,-1.05
21172,-1.05
21173,-1.05
21174,-1.05
21175,-1.05
21176,-1.05
21177,-1.05
21178,-1.05
21179,-1.05
21180,-1.05
21181,-1.05
21182,-1.05
21183,-1.05
21184,-1.05
21185,-1.05
21186,-1.05
21187,-1.05
21188,-1.05
21189,-1.05
21190,-1.05
21191,-1.05
21192,-1.05
21193,-1.05
21194,-1.05
21195,-1.05
21196,-1.05
21197,-1.05
21198,-1.05
21199,-1.05
21200,-1.05
21201,-1.05
21202,-1.05
21203,-1.05
21204,-1.05
21205,-1.05
21206,-1.05
21207,-1.05
21208,-1.05
21209,-1.05
21210,-1.05
21211,-1.05
21212,-1.05
21213,-1.05
21214,-1.05
21215,-1.05
21216,-1.05
21217,-1.05
21218,-1.05
21219,-1.05
21220,-1.05
21221,-1.05
21222,-1.05
21223,-1.05
21224,-1.05
21225,-1.05
21226,-1.05
21227,-1.05
21228,-1.05
21229,-1.05
21230,-1.05
21231,-1.05
21232,-1.05
21233,-1.05
21234,-1.05
21235,-1.05
21236,-1.05
21237,-1.05
21238,-1.05
21239,-1.05
21240,-1.05
21241,-1.05
21242,-1.05
21243,-1.05
21244,-1.05
21245,-1.05
21246,-1.05
21247,-1.05
21248,-1.05
21249,-1.05
21250,-1.05
21251,-1.05
21252,-1.05
21253,-1.05
21254,-1.05
21255,-1.05
21256,-1.05
21257,-1.05
21258,-1.05
21259,-1.05
21260,-1.05
21261,-1.05
21262,-1.05
21263,-1.05
21264,-1.05
21265,-1.05
21266,-1.05
21267,-1.05
21268,-1.05
21269,-1.05
21270,-1.05
21271,-1.05
21272,-1.05
21273,-1.05
21274,-1.05
21275,-1.05
21276,-1.05
21277,-1.05
21278,-1.05
21279,-1.05
21280,-1.05
21281,-1.05
21282,-1.05
21283,-1.05
21284,-1.05
21285,-1.05
21286,-1.05
21287,-1.05
21288,-1.05
21289,-1.05
21290,-1.05
21291,-1.05
21292,-1.05
21293,-1.05
21294,-1.05
21295,-1.05
21296,-7.46
21297,-7.46
21298,-7.46
21299,-7.46
21300,-7.46
21301,-7.46
21302,-7.46
21303,-7.46
21304,-7.46
21305,-7.46
21306,-7.46
21307,-7.46
21308,-7.46
21309,-7.46
21310,-7.46
21311,-7.46
21312,-7.46
21313,-7.46
21314,-7.46
21315,-7.46
21316,-7.46
21317,-7.46
21318,-7.46
21319,-7.46
21320,-7.46
21321,-7.46
21322,-7.46
21323,-7.46
21324,-7.46
21325,-7.46
21326,-7.46
21327,-7.46
21328,-7.46
21329,-7.46
21330,-7.46
21331,-7.46
21332,-7.46
21333,-7.46
21334,-7.46
21335,-7.46
21336,-7.46
21337,-7.46
21338,-7.46
21339,-7.46
21340,-7.46
21341,-7.46
21342,-7.46
21343,-7.46
21344,-7.46
21345,-7.46
21346,-7.46
21347,-7.46
21348,-7.46
21349,-7.46
21350,-7.46
21351,-7.46
21352,-7.46
21353,-7.46
21354,-7.46
21355,-7.46
21356,-7.46
21357,-7.46
21358,-7.46
21359,-7.46
21360,-7.46
21361,-7.46
21362,-7.46
21363,-7.46
21364,-7.46
21365,-7.46
21366,-7.46
21367,-7.46
21368,-7.46
21369,-7.46
21370,-7.46
21371,-7.46
21372,-7.46
21373,-7.46
21374,-7.46
21375,-7.46
21376,-7.46
21377,-7.46
21378,-7.46
21379,-7.46
21380,-7.46
21381,-7.46
21382,-7.46
21383,-7.46
21384,-7.46
21385,-7.46
21386,-7.46
21387,-7.46
21388,-7.46
21389,-7.46
21390,-7.46
21391,-7.46
21392,-7.46
21393,-7.46
21394,-7.46
21395,-7.46
21396,-7.46
21397,-7.46
21398,-7.46
21399,-7.46
21400,-3.21
21401,-3.21
21402,-3.21
21403,-3.21
21404,-3.21
21405,-3.21
21406,-3.21
21407,-3.21
21408,-3.21
21409,-3.21
21410,-3.21
21411,-3.21
21412,-3.21
21413,-3.21
21414,-3.21
21415,-3.21
21416,-3.21
21417,-3.21
21418,-3.21
21419,-3.21
21420,-3.21
21421,-3.21
21422,-3.21
21423,-3.21
21424,-3.21
21425,-3.21
21426,-3.21
21427,-3.21
21428,-3.21
21429,-3.21
21430,-3.21
21431,-3.21
21432,-3.21
21433,-3.21
21434,-3.21
21435,-3.21
21436,-3.21
21437,-3.21
21438,-3.21
21439,-3.21
21440,-3.21
21441,-3.21
21442,-3.21
21443,-3.21
21444,-3.21
21445,-3.21
21446,-3.21
21447,-3.21
21448,-3.21
21449,-3.21
21450,-3.21
21451,-3.21
21452,-3.21
21453,-3.21
21454,-3.21
21455,-3.21
21456,-3.21
21457,-3.21
21458,-3.21
21459,-3.21
21460,-3.21
21461,-3.21
21462,-3.21
21463,-3.21
21464,-3.21
21465,-3.21
21466,-3.21
21467,-3.21
21468,-3.21
21469,-3.21
21470,-3.21
21471,-3.21
21472,-3.21
21473,-3.21
21474,-3.21
21475,-3.21
21476,-3.21
21477,-3.21
21478,-3.21
21479,-3.21
21480,-3.21
21481,-3.21
21482,2.38
21483,2.38
21484,2.38
21485,2.38
21486,2.38
21487,2.38
21488,2.38
21489,2.38
21490,2.38
21491,2.38
21492,2.38
21493,2.38
21494,2.38
21495,2.38
21496,2.38
21497,2.38
21498,2.38
21499,2.38
21500,2.38
21501,2.38
21502,2.38
21503,2.38
21504,2.38
21505,2.38
21506,2.38
21507,2.38
21508,2.38
21509,2.38
21510,2.38
21511,2.38
21512,2.38
21513,2.38
21514,2.38
21515,2.38
21516,2.38
21517,2.38
21518,2.38
21519,2.38
21520,2.38
21521,2.38
